,enhanced_weekday_quantized,hour,enhanced_weekday,outage_total_modified_sma,previous_day,outage_Hydro_sma,previous_hour,previous_week,Outage_SP15_Thermal,CAISO_Load_2DA,Wind_Solar_Total_diff,Weather_SP15_feels_like,Weather_SP15_humidity,FRSCE1_fuel_price,Solar_7DA,load_gen_diff,target0
2022-07-20 12:00:00,1.0,13.0,3.0,2531.4191666666666,84.65657,1976.7712499999998,68.95023,60.70175,374.82,31984.88,302.6399999999994,83.79,55.0,11.81,8330.77,19247.620000000003,72.7884
2022-07-20 13:00:00,1.0,14.0,3.0,2534.7495833333332,92.16974,1976.479583333333,72.7884,61.86272,388.62,33870.29,388.8099999999995,87.22,53.0,11.81,8258.36,20744.22,82.58223
2022-07-20 14:00:00,1.0,15.0,3.0,2536.81125,99.93155,1976.1879166666665,82.58223,66.16064,400.55,35612.33,288.9300000000003,87.73,44.0,11.81,8066.64,22197.33,88.70424
2022-07-20 15:00:00,1.0,16.0,3.0,2538.7116666666666,111.15151,1975.8962499999998,88.70424,72.07471,400.48,37188.07,-408.25,87.17,42.0,11.81,7580.63,24181.32,100.22
2022-07-20 16:00:00,1.0,17.0,3.0,2535.9558333333334,120.37979,1975.604583333333,100.22,78.62632,404.72,38544.95,-426.60000000000036,86.38,45.0,11.81,6961.68,25964.799999999996,105.13893
2022-07-20 17:00:00,1.0,18.0,3.0,2533.7525,126.67306,1975.3129166666665,105.13893,86.22545,402.91,39394.64,-1159.33,84.56,45.0,11.81,6023.83,27973.82,110.55934
2022-07-20 18:00:00,1.0,19.0,3.0,2533.400416666667,148.63249,1975.3129166666665,110.55934,110.26842,399.03,39726.9,-3139.1000000000004,81.34,47.0,11.81,3446.45,31445.18,130.53
2022-07-20 19:00:00,1.0,20.0,3.0,2532.7858333333334,199.0,1975.3129166666665,130.53,131.09657,498.85,38542.36,-4298.299999999999,77.88,53.0,11.81,479.66,34558.94,176.65273
2022-07-20 20:00:00,1.0,21.0,3.0,2534.395,149.9339,1975.3129166666665,176.65273,116.61645,479.21,37295.07,-914.5100000000002,74.37,57.0,11.81,0.87,34226.16,133.41656
2022-07-20 21:00:00,1.0,22.0,3.0,2532.152916666667,123.63594,1975.3129166666668,133.41656,98.92239,468.44,35713.3,85.85000000000036,72.12,61.0,11.81,0.0,32558.54,117.0958
2022-07-20 22:00:00,1.0,23.0,3.0,2530.0741666666668,91.40306,1975.3129166666665,117.0958,75.86644,459.34,32904.7,29.659999999999854,71.08,63.0,11.81,0.0,29720.28,89.28307
2022-07-20 23:00:00,1.0,24.0,3.0,2527.8225,82.64655,1975.3129166666665,89.28307,69.67682,451.6,30164.47,74.19000000000005,69.35,73.0,11.81,0.0,26905.86,79.85343
2022-07-21 00:00:00,1.0,1.0,4.0,2502.925,74.36803,1973.059583333333,79.85343,66.7195,319.86,28071.18,-124.03999999999996,68.14,75.0,11.63,0.0,24936.61,73.31787
2022-07-21 01:00:00,1.0,2.0,4.0,2478.24625,66.92781,1970.8062499999999,73.31787,61.88821,317.75,26481.01,-46.83000000000038,67.44,79.0,11.63,0.0,23393.269999999997,68.75363
2022-07-21 02:00:00,1.0,3.0,4.0,2453.402083333334,67.35799,1968.5529166666665,68.75363,60.29068,313.68,25336.09,20.920000000000073,67.05,76.0,11.63,0.0,22227.43,66.54145
2022-07-21 03:00:00,1.0,4.0,4.0,2428.4483333333333,66.66934,1966.2995833333332,66.54145,60.48666,309.6,24645.3,-36.50999999999976,66.04,80.0,11.63,0.0,21573.149999999998,64.38
2022-07-21 04:00:00,1.0,5.0,4.0,2398.05875,67.21905,1964.04625,64.38,61.04093,307.66,24621.94,-91.09000000000015,65.53,80.0,11.63,0.0,21640.879999999997,65.60086
2022-07-21 05:00:00,1.0,6.0,4.0,2372.2200000000007,68.58469,1961.7929166666665,65.60086,62.18634,195.41,25356.28,-168.88999999999987,64.89,85.0,11.63,2.88,22544.11,69.07714
2022-07-21 06:00:00,1.0,7.0,4.0,2359.327916666667,83.28848,1959.5395833333332,69.07714,82.15111,191.38,26273.6,1356.8099999999995,64.72,88.0,11.63,1008.79,22104.62,87.90409
2022-07-21 07:00:00,1.0,8.0,4.0,2346.6045833333333,66.56,1957.7445833333331,87.90409,60.38964,194.77,27285.86,4231.380000000001,65.12,91.0,11.63,4190.7,18885.5,66.29301
2022-07-21 08:00:00,1.0,9.0,4.0,2332.972916666667,62.62662,1955.949583333333,66.29301,56.73,203.67,27840.26,3079.3199999999997,69.22,79.0,11.63,6399.88,16360.579999999998,62.62732
2022-07-21 09:00:00,1.0,10.0,4.0,2319.24875,64.43282,1954.154583333333,62.62732,56.30307,212.04,28145.45,1277.0200000000004,73.0,77.0,11.63,7405.49,15388.75,62.80064
2022-07-21 10:00:00,1.0,11.0,4.0,2306.032916666667,66.2113,1952.3595833333331,62.80064,57.88287,219.85,28768.72,946.6499999999996,77.41,60.0,11.63,8062.02,15065.37,64.88922
2022-07-21 11:00:00,1.0,12.0,4.0,2290.776666666667,68.95023,1950.564583333333,64.88922,59.66603,229.8,29832.59,160.75,81.27,54.0,11.63,8178.12,15968.49,66.82403
2022-07-21 12:00:00,1.0,13.0,4.0,2275.578333333334,72.7884,1948.769583333333,66.82403,63.7074,236.28,31257.22,339.4200000000001,84.34,50.0,11.63,8363.53,17053.7,74.80638
2022-07-21 13:00:00,1.0,14.0,4.0,2260.126666666667,82.58223,1946.9745833333334,74.80638,69.43076,245.0,33061.35,81.23999999999978,85.84,49.0,11.63,8339.28,18776.589999999997,80.67971
2022-07-21 14:00:00,1.0,15.0,4.0,2244.424166666667,88.70424,1945.1795833333333,80.67971,76.0,251.51,34944.66,136.35000000000036,88.14,48.0,11.63,8219.33,20523.550000000003,90.12091
2022-07-21 15:00:00,1.0,16.0,4.0,2228.8979166666672,100.22,1944.2179166666665,90.12091,86.18,253.67,36748.74,-6.890000000001237,87.85,51.0,11.63,7854.33,22334.519999999997,100.82791
2022-07-21 16:00:00,1.0,17.0,4.0,2218.5500000000006,105.13893,1943.2562499999997,100.82791,91.82074,257.19,38264.44,-423.7399999999998,85.3,53.0,11.63,7250.74,24273.960000000003,110.16443
2022-07-21 17:00:00,1.0,18.0,4.0,2208.1083333333336,110.55934,1942.2529166666664,110.16443,105.03238,253.13,39143.45,-1490.1299999999992,83.1,56.0,11.63,6111.95,26643.1,116.55422
2022-07-21 18:00:00,1.0,19.0,4.0,2198.5637500000003,130.53,1941.2079166666665,116.55422,128.0,249.58,39383.38,-3413.3900000000012,78.73,59.0,11.63,3330.1,30296.42,150.94249
2022-07-21 19:00:00,1.0,20.0,4.0,2191.3783333333336,176.65273,1940.1629166666664,150.94249,167.0,353.05,38317.13,-4368.679999999999,77.58,63.0,11.63,460.97,33598.85,203.16573
2022-07-21 20:00:00,1.0,21.0,4.0,2182.4525,133.41656,1939.1179166666664,203.16573,134.46786,343.61,37100.48,-1031.2999999999997,74.08,67.0,11.63,0.71,33413.5,146.05
2022-07-21 21:00:00,1.0,22.0,4.0,2170.249166666667,117.0958,1938.0729166666663,146.05,110.14568,336.18,35536.77,-9.0,71.49,71.0,11.63,0.0,31858.789999999997,116.78762
2022-07-21 22:00:00,1.0,23.0,4.0,2158.0945833333335,89.28307,1936.1945833333332,116.78762,78.20186,329.85,32755.57,-25.36999999999989,70.05,77.0,11.63,0.0,29102.96,85.75391
2022-07-21 23:00:00,1.0,24.0,4.0,2146.1475000000005,79.85343,1934.3162499999999,85.75391,68.43276,325.59,30110.41,27.25,68.05,79.0,11.63,0.0,26430.55,77.78899
2022-07-22 00:00:00,1.0,1.0,5.0,2133.966666666667,68.2325,1920.9287499999998,77.78899,68.2325,278.72,28239.93,-138.0,66.51,83.0,11.6,0.0,24698.07,70.66516
2022-07-22 01:00:00,1.0,2.0,5.0,2121.66625,63.23895,1907.54125,70.66516,63.23895,278.72,26632.46,-91.0,65.57,84.0,11.6,0.0,23181.6,68.54944
2022-07-22 02:00:00,1.0,3.0,5.0,2112.901666666667,63.05778,1894.1537499999997,68.54944,63.05778,278.72,25451.75,44.40000000000009,64.04,90.0,11.6,0.0,21956.489999999998,68.57383
2022-07-22 03:00:00,1.0,4.0,5.0,2104.390416666667,62.53025,1880.7662499999997,68.57383,62.53025,278.72,24755.28,-66.80000000000018,63.68,90.0,11.6,0.0,21326.82,68.50901
2022-07-22 04:00:00,1.0,5.0,5.0,2095.2600000000007,63.26941,1867.3787499999999,68.50901,63.26941,278.72,24701.41,-89.07000000000016,63.68,89.0,11.6,0.0,21362.02,68.81178
2022-07-22 05:00:00,1.0,6.0,5.0,2077.64,65.46462,1853.9912499999998,68.81178,65.46462,168.72,25424.77,-107.44999999999982,64.17,89.0,11.6,1.41,22192.83,71.13381
2022-07-22 06:00:00,1.0,7.0,5.0,2078.4462500000004,82.16388,1843.5370833333334,71.13381,82.16388,168.72,26322.82,1201.3799999999997,64.26,88.0,11.6,999.27,21889.5,87.40743
2022-07-22 07:00:00,1.0,8.0,5.0,2075.660416666667,61.04205,1832.6245833333332,87.40743,61.04205,168.72,27268.38,4443.450000000001,64.72,90.0,11.6,4420.03,18391.61,65.31067
2022-07-22 08:00:00,1.0,9.0,5.0,2073.7537500000003,57.01698,1821.712083333333,65.31067,57.01698,168.72,27864.11,2939.66,65.98,86.0,11.6,6676.75,16047.68,59.18175
2022-07-22 09:00:00,1.0,10.0,5.0,2071.4150000000004,57.1005,1810.7995833333334,59.18175,57.1005,168.72,28303.0,1122.6499999999996,68.45,84.0,11.6,7585.33,15363.92,60.2753
2022-07-22 10:00:00,1.0,11.0,5.0,2067.709166666667,60.35138,1799.8870833333333,60.2753,60.35138,168.72,28905.32,623.4200000000001,72.79,73.0,11.6,8166.27,15342.82,63.88333
2022-07-22 11:00:00,1.0,12.0,5.0,2065.4637500000003,63.26596,1788.9745833333334,63.88333,63.26596,168.72,29958.94,557.9799999999996,76.14,64.0,11.6,8496.34,15838.46,66.42842
2022-07-22 12:00:00,1.0,13.0,5.0,2062.6650000000004,69.78858,1778.0620833333332,66.42842,69.78858,168.72,31170.74,348.84000000000015,79.83,58.0,11.6,8684.13,16701.420000000002,69.19111
2022-07-22 13:00:00,1.0,14.0,5.0,2059.419583333334,81.79115,1767.149583333333,69.19111,81.79115,168.72,33029.34,165.8099999999995,82.69,54.0,11.6,8664.98,18394.21,76.72
2022-07-22 14:00:00,1.0,15.0,5.0,2055.9862500000004,87.39568,1756.2370833333332,76.72,87.39568,168.72,34748.74,72.26000000000022,85.19,54.0,11.6,8517.24,20041.35,81.85776
2022-07-22 15:00:00,1.0,16.0,5.0,2052.379583333334,100.44,1745.324583333333,81.85776,100.44,168.72,36346.29,8.75,85.33,52.0,11.6,8122.82,21630.15,92.18616
2022-07-22 16:00:00,1.0,17.0,5.0,2047.7512500000003,105.71625,1734.4120833333334,92.18616,105.71625,168.72,37597.32,-439.84000000000015,85.33,55.0,11.6,7456.77,23321.02,98.63443
2022-07-22 17:00:00,1.0,18.0,5.0,2043.2920833333335,115.92025,1723.54125,98.63443,115.92025,168.72,38456.88,-1251.3899999999994,82.72,60.0,11.6,6282.6,25431.969999999998,111.25
2022-07-22 18:00:00,1.0,19.0,5.0,2037.4225000000004,146.3393,1712.712083333333,111.25,146.3393,168.72,38515.11,-3834.3600000000006,79.41,61.0,11.6,3414.14,29324.56,134.34831
2022-07-22 19:00:00,1.0,20.0,5.0,2031.741666666667,179.88,1698.9495833333333,134.34831,179.88,278.72,37448.61,-4402.209999999999,77.18,65.0,11.6,465.45,32660.27,175.22433
2022-07-22 20:00:00,1.0,21.0,5.0,2028.6195833333334,141.1807,1685.1870833333332,175.22433,141.1807,278.72,36294.27,-941.8800000000001,73.89,70.0,11.6,0.71,32447.809999999998,129.81
2022-07-22 21:00:00,1.0,22.0,5.0,2024.8654166666672,120.21,1671.4245833333332,129.81,120.21,278.72,34938.45,-12.86999999999989,71.01,77.0,11.6,0.0,31104.859999999997,113.61776
2022-07-22 22:00:00,1.0,23.0,5.0,2021.4583333333337,92.11,1657.6620833333334,113.61776,92.11,278.72,32549.5,-126.45000000000027,69.44,81.0,11.6,0.0,28842.36,89.19679
2022-07-22 23:00:00,1.0,24.0,5.0,2018.207916666667,80.57851,1643.899583333333,89.19679,80.57851,278.72,30134.41,-5.929999999999836,68.0,82.0,11.6,0.0,26433.2,82.81886
2022-07-23 00:00:00,2.0,1.0,6.0,2017.7891666666667,69.89107,1643.5170833333334,82.81886,69.89107,237.91,27617.4,-255.8499999999999,67.21,83.0,11.53,0.0,24172.04,71.65923
2022-07-23 01:00:00,2.0,2.0,6.0,2017.452916666667,67.46852,1643.1345833333332,71.65923,67.46852,237.91,25939.78,47.92000000000007,67.14,83.0,11.53,0.0,22446.5,70.11351
2022-07-23 02:00:00,2.0,3.0,6.0,2013.83375,63.46229,1642.752083333333,70.11351,63.46229,237.91,24767.99,-35.720000000000255,66.97,84.0,11.53,0.0,21310.43,69.43008
2022-07-23 03:00:00,2.0,4.0,6.0,2010.0895833333336,64.38601,1642.3695833333334,69.43008,64.38601,237.91,23922.14,-65.65000000000009,67.46,84.0,11.53,0.0,20530.23,69.86802
2022-07-23 04:00:00,2.0,5.0,6.0,2007.12875,65.65424,1641.9870833333332,69.86802,65.65424,237.91,23545.28,-125.58999999999969,67.26,84.0,11.53,0.0,20278.96,69.46722
2022-07-23 05:00:00,2.0,6.0,6.0,2004.167916666667,69.57422,1641.6045833333335,69.46722,69.57422,127.91,23551.61,-174.03999999999996,66.94,83.0,11.53,1.14,20459.33,71.20379
2022-07-23 06:00:00,2.0,7.0,6.0,2000.1362500000002,74.54968,1638.28875,71.20379,74.54968,127.91,23311.06,851.4199999999996,67.01,83.0,11.53,932.7,19367.36,79.60827
2022-07-23 07:00:00,2.0,8.0,6.0,1998.3483333333334,55.65361,1634.9729166666666,79.60827,55.65361,172.91,23578.26,4167.37,66.67,84.0,11.53,4181.85,15467.189999999999,62.08
2022-07-23 08:00:00,2.0,9.0,6.0,1996.3520833333334,51.01184,1631.6733333333334,62.08,51.01184,172.91,24084.92,2774.3600000000006,67.78,80.0,11.53,6385.23,13199.489999999998,49.90754
2022-07-23 09:00:00,2.0,10.0,6.0,1994.4808333333337,51.91532,1628.37375,49.90754,51.91532,172.91,24363.39,1046.4400000000005,69.4,75.0,11.53,7203.66,12431.519999999999,48.43945
2022-07-23 10:00:00,2.0,11.0,6.0,1992.6095833333336,54.13785,1625.0741666666665,48.43945,54.13785,172.91,24777.12,761.6999999999989,72.01,74.0,11.53,7817.48,12083.55,52.59172
2022-07-23 11:00:00,2.0,12.0,6.0,1988.7800000000004,58.42412,1621.774583333333,52.59172,58.42412,127.91,25605.11,487.60000000000036,74.19,69.0,11.53,8198.2,12423.94,58.59093
2022-07-23 12:00:00,2.0,13.0,6.0,1987.10875,63.40865,1618.4749999999997,58.59093,63.40865,171.91,26684.05,248.6200000000008,77.99,64.0,11.53,8364.78,13254.259999999998,66.59919
2022-07-23 13:00:00,2.0,14.0,6.0,1985.5625000000002,73.98505,1615.1754166666667,66.59919,73.98505,171.91,28282.57,-86.34000000000015,81.84,57.0,11.53,8458.68,14939.119999999999,67.54449
2022-07-23 14:00:00,2.0,15.0,6.0,1983.9329166666666,80.86572,1611.8758333333333,67.54449,80.86572,171.91,29996.75,-4.760000000000218,84.52,59.0,11.53,8305.3,16658.059999999998,72.10706
2022-07-23 15:00:00,2.0,16.0,6.0,1982.3033333333333,84.69665,1608.5600000000002,72.10706,84.69665,171.91,31659.21,-161.8700000000008,85.1,56.0,11.53,7997.56,18482.39,74.45835
2022-07-23 16:00:00,2.0,17.0,6.0,1979.7987500000002,92.52741,1605.2441666666666,74.45835,92.52741,127.91,33384.95,-588.4300000000003,84.43,60.0,11.53,7390.56,20796.559999999998,77.03792
2022-07-23 17:00:00,2.0,18.0,6.0,1977.2941666666668,101.59774,1601.9283333333333,77.03792,101.59774,127.91,34817.27,-1020.5699999999997,79.18,63.0,11.53,6197.88,23249.449999999997,86.84079
2022-07-23 18:00:00,2.0,19.0,6.0,1975.5562500000003,123.95733,1598.6125000000002,86.84079,123.95733,127.91,35486.03,-3579.4699999999993,75.72,69.0,11.53,3348.87,27497.68,108.96653
2022-07-23 19:00:00,2.0,20.0,6.0,1973.7766666666666,165.38522,1598.2299999999998,108.96653,165.38522,237.91,34787.62,-4298.7300000000005,72.84,74.0,11.53,445.37,31098.000000000004,132.012
2022-07-23 20:00:00,2.0,21.0,6.0,1971.3637500000002,122.74,1597.8475,132.012,122.74,237.91,33882.45,-852.8199999999997,71.08,76.0,11.53,0.47,31045.649999999998,113.47583
2022-07-23 21:00:00,2.0,22.0,6.0,1969.2008333333333,108.33563,1597.4650000000001,113.47583,108.33563,237.91,32644.16,50.029999999999745,68.95,81.0,11.53,0.0,29757.33,104.05235
2022-07-23 22:00:00,2.0,23.0,6.0,1967.037916666667,84.15851,1597.0824999999998,104.05235,84.15851,237.91,30560.83,-131.78999999999996,68.31,82.0,11.53,0.0,27805.79,81.98272
2022-07-23 23:00:00,2.0,24.0,6.0,1964.8333333333333,77.49947,1596.7,81.98272,77.49947,237.91,28451.62,-147.19999999999982,67.35,84.0,11.53,0.0,25843.78,73.39275
2022-07-24 00:00:00,3.0,1.0,7.0,1963.3666666666668,66.9915,1596.6999999999998,73.39275,66.9915,237.91,26472.22,48.01999999999998,66.96,85.0,11.53,0.0,23816.36,75.26441
2022-07-24 01:00:00,3.0,2.0,7.0,1962.0249999999999,64.41906,1596.7,75.26441,64.41906,237.91,25016.88,-156.0300000000002,66.43,84.0,11.53,0.0,22517.050000000003,70.30321
2022-07-24 02:00:00,3.0,3.0,7.0,1960.6833333333334,66.02016,1596.7,70.30321,66.02016,237.91,23882.94,-143.05999999999995,66.52,84.0,11.53,0.0,21526.17,71.13466
2022-07-24 03:00:00,3.0,4.0,7.0,1959.05,63.6731,1596.7,71.13466,63.6731,237.91,23099.33,-119.25999999999976,66.74,85.0,11.53,0.0,20861.82,70.43304
2022-07-24 04:00:00,3.0,5.0,7.0,1957.2083333333333,65.19594,1596.7,70.43304,65.19594,237.91,22618.43,-151.4000000000001,66.78,86.0,11.53,0.0,20532.32,73.31835
2022-07-24 05:00:00,3.0,6.0,7.0,1955.1583333333335,64.70025,1596.6999999999998,73.31835,64.70025,127.91,22535.03,-248.4000000000001,66.83,87.0,11.53,1.1,20697.32,71.82702
2022-07-24 06:00:00,3.0,7.0,7.0,1952.8999999999999,65.4116,1596.7,71.82702,65.4116,127.91,22018.64,719.4299999999998,66.85,87.0,11.53,851.26,19461.5,73.18147
2022-07-24 07:00:00,3.0,8.0,7.0,1948.4333333333334,51.66551,1596.7,73.18147,51.66551,127.91,21996.62,4066.0499999999997,66.85,87.0,11.53,4046.41,15373.43,66.31302
2022-07-24 08:00:00,3.0,9.0,7.0,1943.9666666666665,45.21597,1596.7,66.31302,45.21597,127.91,22308.13,2904.1600000000008,67.5,84.0,11.53,6348.7,12780.78,53.21728
2022-07-24 09:00:00,3.0,10.0,7.0,1939.375,48.54714,1596.7,53.21728,48.54714,127.91,22569.6,1202.1099999999988,68.61,83.0,11.53,7386.29,11840.14,51.04201
2022-07-24 10:00:00,3.0,11.0,7.0,1932.7,51.70871,1596.6999999999998,51.04201,51.70871,127.91,23037.26,650.5400000000009,70.34,83.0,11.53,7991.11,11657.259999999998,53.91532
2022-07-24 11:00:00,3.0,12.0,7.0,1927.8999999999999,57.76771,1596.7,53.91532,57.76771,127.91,23940.76,245.13999999999942,74.46,73.0,11.53,8120.83,12315.619999999999,60.24519
2022-07-24 12:00:00,3.0,13.0,7.0,1921.1416666666667,61.71377,1596.7,60.24519,61.71377,127.91,25235.23,61.400000000001455,78.85,65.0,11.53,8224.46,13548.689999999999,64.37683
2022-07-24 13:00:00,3.0,14.0,7.0,1914.2583333333332,66.08579,1596.7,64.37683,66.08579,127.91,27009.25,74.51999999999862,82.89,62.0,11.53,8186.09,15248.19,66.40282
2022-07-24 14:00:00,3.0,15.0,7.0,1907.375,68.51184,1596.7,66.40282,68.51184,127.91,28824.63,11.140000000001237,84.2,60.0,11.53,8024.52,17052.43,69.48173
2022-07-24 15:00:00,3.0,16.0,7.0,1900.4916666666668,76.02558,1596.6999999999998,69.48173,76.02558,127.91,30818.34,-280.2000000000007,85.08,62.0,11.53,7693.86,19326.34,74.39162
2022-07-24 16:00:00,3.0,17.0,7.0,1895.4416666666666,80.86218,1596.7,74.39162,80.86218,127.91,32714.33,-580.9899999999998,83.32,61.0,11.53,7070.81,21803.32,81.89576
2022-07-24 17:00:00,3.0,18.0,7.0,1887.7425000000003,92.98115,1596.7,81.89576,92.98115,127.91,34442.71,-1156.6900000000005,78.94,63.0,11.53,5928.08,24688.39,92.54817
2022-07-24 18:00:00,3.0,19.0,7.0,1876.7604166666667,116.22479,1596.7,92.54817,116.22479,127.91,35399.11,-3180.3199999999997,76.86,68.0,11.53,3179.76,28825.11,112.3857
2022-07-24 19:00:00,3.0,20.0,7.0,1865.9033333333336,160.68681,1596.7,112.3857,160.68681,237.91,34747.4,-3986.14,73.36,72.0,11.53,417.76,32159.54,126.73407
2022-07-24 20:00:00,3.0,21.0,7.0,1855.6795833333335,117.31,1596.6999999999998,126.73407,117.31,237.91,33830.81,-718.0000000000002,71.26,76.0,11.53,0.04,31960.949999999997,112.80279
2022-07-24 21:00:00,3.0,22.0,7.0,1845.5808333333334,97.4246,1596.7,112.80279,97.4246,237.91,32554.54,125.93000000000006,68.97,80.0,11.53,0.0,30558.75,103.07261
2022-07-24 22:00:00,3.0,23.0,7.0,1835.4820833333335,79.49032,1596.7,103.07261,79.49032,237.91,30173.73,38.680000000000064,67.68,82.0,11.53,0.0,28139.26,81.31377
2022-07-24 23:00:00,3.0,24.0,7.0,1825.5083333333334,69.1397,1596.7,81.31377,69.1397,237.91,27801.45,-104.81999999999994,67.17,82.0,11.53,0.0,25871.8,74.7935
2022-07-25 00:00:00,0.0,1.0,1.0,1808.0720833333335,75.26441,1596.7,74.7935,73.00326,71.91,25945.66,178.92999999999984,66.58,82.0,11.53,0.0,23837.08,69.52126
2022-07-25 01:00:00,0.0,2.0,1.0,1790.6358333333335,70.30321,1596.6999999999998,69.52126,66.37188,71.91,24632.24,-113.30999999999995,66.2,83.0,11.53,0.0,22636.97,69.6992
2022-07-25 02:00:00,0.0,3.0,1.0,1773.4495833333337,71.13466,1596.7,69.6992,64.47732,71.91,23729.53,-85.53999999999996,66.2,83.0,11.53,0.0,21819.8,68.62963
2022-07-25 03:00:00,0.0,4.0,1.0,1756.6800000000003,70.43304,1596.6999999999998,68.62963,64.02952,71.91,23219.84,-133.0,66.16,84.0,11.53,0.0,21443.11,69.27484
2022-07-25 04:00:00,0.0,5.0,1.0,1743.2437500000003,73.31835,1596.7,69.27484,64.35489,146.91,23424.77,-153.07999999999993,66.24,84.0,11.53,0.0,21801.12,69.77927
2022-07-25 05:00:00,0.0,6.0,1.0,1734.6825000000001,71.82702,1596.7,69.77927,68.19041,146.91,24403.36,-186.58000000000015,66.15,84.0,11.53,0.78,22966.29,70.47353
2022-07-25 06:00:00,0.0,7.0,1.0,1727.622916666667,73.18147,1597.7416666666668,70.47353,86.23877,146.91,25446.19,782.5800000000002,66.4,85.0,11.53,834.08,23226.539999999997,93.3
2022-07-25 07:00:00,0.0,8.0,1.0,1720.7716666666668,66.31302,1599.8666666666668,93.3,66.26239,146.91,26583.79,4052.2599999999998,66.22,86.0,11.53,4020.59,20311.88,73.86501
2022-07-25 08:00:00,0.0,9.0,1.0,1713.9204166666668,53.21728,1601.9916666666666,73.86501,63.59312,146.91,27173.15,2979.24,67.42,81.0,11.53,6295.88,17922.0,69.70942
2022-07-25 09:00:00,0.0,10.0,1.0,1717.9608333333335,51.04201,1604.1166666666668,69.70942,63.85007,146.91,27332.95,1312.4099999999999,69.58,79.0,11.53,7333.39,16769.39,69.04116
2022-07-25 10:00:00,0.0,11.0,1.0,1713.1929166666669,53.91532,1606.2416666666668,69.04116,63.85059,146.91,27701.96,729.1499999999996,72.52,75.0,11.53,7960.64,16409.25,68.93615
2022-07-25 11:00:00,0.0,12.0,1.0,1708.4250000000002,60.24519,1608.3666666666668,68.93615,67.49414,146.91,28372.64,360.7400000000016,76.35,69.0,11.53,8269.84,16719.19,70.00755
2022-07-25 12:00:00,0.0,13.0,1.0,1703.3237500000002,64.37683,1610.4916666666668,70.00755,74.12,146.91,29495.28,191.28999999999905,79.16,64.0,11.53,8390.2,17650.54,75.1143
2022-07-25 13:00:00,0.0,14.0,1.0,1698.3475,66.40282,1612.6166666666666,75.1143,85.44,146.91,31162.58,119.21999999999935,83.66,61.0,11.53,8395.13,19198.620000000003,80.93434
2022-07-25 14:00:00,0.0,15.0,1.0,1693.3712500000001,69.48173,1614.7416666666668,80.93434,91.59,146.91,32880.82,-101.27999999999884,84.69,59.0,11.53,8140.73,21018.14,92.18639
2022-07-25 15:00:00,0.0,16.0,1.0,1688.3950000000002,74.39162,1616.8666666666668,92.18639,103.57172,146.91,34501.31,-277.6700000000001,85.08,62.0,11.53,7700.52,22916.299999999996,96.4387
2022-07-25 16:00:00,0.0,17.0,1.0,1683.41875,81.89576,1618.9916666666668,96.4387,104.43376,146.91,35809.64,-434.5799999999999,83.39,62.0,11.53,7127.95,24659.21,101.31734
2022-07-25 17:00:00,0.0,18.0,1.0,1681.0916666666665,92.54817,1616.7,101.31734,107.66655,146.91,36982.69,-1092.5699999999997,79.57,65.0,11.53,5930.31,26924.83,116.40273
2022-07-25 18:00:00,0.0,19.0,1.0,1682.0475,112.3857,1614.408333333333,116.40273,127.25512,146.91,37386.46,-3214.630000000001,78.3,66.0,11.53,3129.23,30543.23,131.09036
2022-07-25 19:00:00,0.0,20.0,1.0,1678.4199999999998,126.73407,1612.1166666666668,131.09036,180.6921,146.91,36507.66,-3898.7799999999997,74.37,71.0,11.53,404.01,33563.21000000001,158.48494
2022-07-25 20:00:00,0.0,21.0,1.0,1683.1258333333333,112.80279,1609.825,158.48494,133.76125,146.91,35442.11,-715.8999999999996,71.22,76.0,11.53,0.04,33213.56,127.5
2022-07-25 21:00:00,0.0,22.0,1.0,1689.7066666666667,103.07261,1607.5333333333335,127.5,110.113,146.91,33903.98,66.21000000000004,68.27,79.0,11.53,0.0,31609.22,120.58313
2022-07-25 22:00:00,0.0,23.0,1.0,1704.5458333333333,81.31377,1605.2416666666668,120.58313,89.12775,146.91,31266.13,-14.070000000000164,67.17,81.0,11.53,0.0,28985.440000000002,90.62486
2022-07-25 23:00:00,0.0,24.0,1.0,1719.385,74.7935,1602.9499999999998,90.62486,80.46289,146.91,28750.69,-72.20000000000027,66.06,84.0,11.53,0.0,26542.199999999997,82.77266
2022-07-26 00:00:00,1.0,1.0,2.0,1742.3950000000002,69.52126,1600.6583333333335,82.77266,77.77536,146.91,26759.4,-107.91999999999962,65.55,84.0,12.14,0.0,24658.83,79.06564
2022-07-26 01:00:00,1.0,2.0,2.0,1765.405,69.6992,1598.3666666666668,79.06564,67.3583,146.91,25391.49,-95.91000000000008,65.17,84.0,12.14,0.0,23386.83,73.44024
2022-07-26 02:00:00,1.0,3.0,2.0,1788.1649999999997,68.62963,1596.075,73.44024,67.18715,146.91,24395.7,-113.57000000000016,64.87,84.0,12.14,0.0,22504.61,70.9614
2022-07-26 03:00:00,1.0,4.0,2.0,1810.925,69.27484,1593.7833333333335,70.9614,67.26927,146.91,23822.79,-73.42999999999984,64.65,85.0,12.14,0.0,22005.13,71.00314
2022-07-26 04:00:00,1.0,5.0,2.0,1830.5599999999997,69.77927,1591.4916666666666,71.00314,67.16749,146.91,23902.53,-110.38000000000011,64.6,88.0,12.14,0.0,22195.25,71.8987
